USER         PID %CPU %MEM    VSZ   RSS TTY      STAT START   TIME COMMAND
root         618  0.0  0.8 1530880 32372 ?       Ssl  21:01   0:00 /usr/lib/snap
root         619  0.0  0.1 246864  6380 ?        Ssl  21:01   0:00 /usr/libexec/
root         620  0.0  0.2  16932  8408 ?        Ss   21:01   0:00 /lib/systemd/
root         622  0.0  0.3 395560 13524 ?        Ssl  21:01   0:00 /usr/lib/udis
root         628  0.0  0.1  13664  4904 ?        Ss   21:01   0:00 /sbin/wpa_sup
avahi        658  0.0  0.0   8320   332 ?        S    21:01   0:00 avahi-daemon:
root         703  0.0  0.3 180424 12588 ?        Ssl  21:01   0:00 /usr/sbin/cup
lp           713  0.0  0.1  15316  6416 ?        S    21:01   0:00 /usr/lib/cups
lp           714  0.0  0.1  15316  6444 ?        S    21:01   0:00 /usr/lib/cups
lp           715  0.0  0.1  15316  6508 ?        S    21:01   0:00 /usr/lib/cups
root         718  0.0  0.2 239992 10656 ?        Ssl  21:01   0:00 /usr/sbin/Mod
root         731  0.0  0.0 107676   392 ?        S    21:01   0:00 /usr/bin/VBox
root         732  0.0  0.0 107676   392 ?        S    21:01   0:00 /usr/bin/VBox
root         747  0.0  0.0 306804  2796 ?        Sl   21:01   0:00 /usr/sbin/VBo
root         761  0.0  0.5 128964 21032 ?        Ssl  21:01   0:00 /usr/bin/pyth
whoopsie     833  0.0  0.3 253500 14464 ?        Ssl  21:01   0:00 /usr/bin/whoo
kernoops     837  0.0  0.0  11240   452 ?        Ss   21:01   0:00 /usr/sbin/ker
kernoops     839  0.0  0.0  11240   444 ?        Ss   21:01   0:00 /usr/sbin/ker
root         996  0.0  0.2 250748  8740 ?        Ssl  21:01   0:00 /usr/sbin/gdm
root        1001  0.0  0.2 325532  9320 ?        Sl   21:01   0:00 gdm-session-w
lisek       1007  0.0  0.2  19240 10464 ?        Ss   21:01   0:00 /lib/systemd/
lisek       1008  0.0  0.0 103560  3636 ?        S    21:01   0:00 (sd-pam)
lisek       1014  0.0  0.4 1747408 17748 ?       S<sl 21:01   0:00 /usr/bin/puls
lisek       1016  0.0  0.5 735360 21884 ?        SNsl 21:01   0:00 /usr/libexec/
lisek       1019  0.0  0.1 398804  7800 ?        SLl  21:01   0:00 /usr/bin/gnom
lisek       1023  0.0  0.1 175156  6260 tty2     Ssl+ 21:01   0:00 /usr/lib/gdm3
lisek       1025  0.8  2.8 875456 113356 tty2    Sl+  21:01   0:17 /usr/lib/xorg
lisek       1028  0.0  0.1   9028  6124 ?        Ss   21:01   0:00 /usr/bin/dbus
lisek       1031  0.0  0.1 250952  7904 ?        Ssl  21:01   0:00 /usr/libexec/
rtkit       1032  0.0  0.0 152916  2984 ?        SNsl 21:01   0:00 /usr/libexec/
lisek       1039  0.0  0.1 382056  7104 ?        Sl   21:01   0:00 /usr/libexec/
lisek       1047  0.0  0.2 402308 10248 ?        Ssl  21:01   0:00 /usr/libexec/
lisek       1053  0.0  0.2 327880  9016 ?        Ssl  21:01   0:00 /usr/libexec/
lisek       1068  0.0  0.1 249124  6840 ?        Ssl  21:01   0:00 /usr/libexec/
lisek       1072  0.0  0.1 247028  6244 ?        Ssl  21:01   0:00 /usr/libexec/
lisek       1078  0.0  0.8 552896 33920 ?        Sl   21:01   0:00 /usr/libexec/
lisek       1097  0.0  0.2 329804 10144 ?        Sl   21:01   0:00 /usr/libexec/
lisek       1102  0.0  0.1 246852  6456 ?        Ssl  21:01   0:00 /usr/libexec/
root        1107  0.0  0.2 263312  9704 ?        Ssl  21:01   0:00 /usr/lib/upow
